Source,job_title,company_name,salary,location,short_summary,link
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21eeRwy3ETMZGWHM_m1xdnOhw8T96MPpkzUZ2GrCCQ1LYQz0As4qYIJgZ1zXYYd5HXTdaZPBWDIuHN_pgvFYixFc5BbtE0QPTFAO2VkehhRiMRSZrSKp_3rt0WTzt3MRXo7H4bwG84o-BpJgqkRvk1_fBh6AMIBnD5-u_vukO0zmOYhH2agwx_xJjE80SL0cU6vWt9ZKBO0TlKXtUZgR1yzAf5nhfqr3pBWhXKUJULT4xkAGaF3jjt6VptL-IMHgGQEODu9zdwb_hlqkILAkeDHg==&p=2&fvj=1&vjs=3
indeed,"
QA Tester (Hyderabad, India)","
Plus65 Interactive Pte Ltd",,,You are our ideal candidate if you want to work on challenging problems with smart people.,https://www.indeed.co.in/company/Plus65-Interactive-Pte-Ltd/jobs/QA-Tester-76a62e982273cf83?fccid=05d8a5f8c9f09221&vjs=3
indeed,"
SUBJECT TEACHERS FOR CLASS 3 TO 12",,,,"If your profile matches the requirements given below, please send in your resume to hr@manthanschool.org.",https://www.indeed.co.in/rc/clk?jk=7507033676a19766&fccid=a8b0f0e6f9699869&vjs=3
indeed,"
IT System Administrator",,,,"3-5 years of database, network administration, or system administration experience.",https://www.indeed.co.in/company/BIOGENEX-LIFE-SCIENCES-PVT-LTD/jobs/IT-System-Administrator-303a47aac3ad6ec6?fccid=9bc48d33c87e6333&vjs=3
indeed,"
Junior FHA Multifamily Loan Closer","
Greystone & Co., Inc.",,,"If you have at least 2 years of experience in 207/223f/221(d)(4) and 232 closings, we want to talk to you!",https://www.indeed.co.in/rc/clk?jk=43949a5751bf6183&fccid=84fdc930694ca294&vjs=3
indeed,"
TEACHER","
BLOSSOMS INTERNATIONAL",,,Prepare children for higher level by introducing concepts and allowing them to explore further.,https://www.indeed.co.in/rc/clk?jk=4e4623dacca81b27&fccid=b7378cf243161d81&vjs=3
indeed,"
Counselor",,,,Exp in coaching students in relevant test preparations and student enrollments.,https://www.indeed.co.in/rc/clk?jk=95c48f5ed3a854a9&fccid=cea7c1c8cfe48a9d&vjs=3
indeed,"
Accounts Executive","
videms","
ï¿½ï¿½ï¿½10,000 - ï¿½ï¿½ï¿½15",,"Tally has to been known , we will be working on one of our own software for the accounts , so it has to be tackled .",https://www.indeed.co.in/company/videms/jobs/Account-Executive-26966a0af86cb4e9?fccid=cca63f4493d66486&vjs=3
indeed,"
Operations Ticketing fresher",,"
ï¿½ï¿½ï¿½21,000 - ï¿½ï¿½ï¿½40",,Male/female Ground Staff (Ticketing/Reservation/Baggage/Security etc.).,https://www.indeed.co.in/rc/clk?jk=faddf866e99e4d89&fccid=138d3769130977f6&vjs=3
indeed,"
Urgent Hiring of Back Office Executive - Hyderabad","
Alankit Group","
ï¿½ï¿½ï¿½1,00,000 - ï¿½ï¿½ï¿½2,0",,Note:- Interested candidates can share their resume on ushar@alankit.com OR call on 7290012325.,https://www.indeed.co.in/rc/clk?jk=6b1a41f976ccc769&fccid=640e9f026d7e6008&vjs=3
indeed,"
RM-Corporate Banking",,,,Business Development - Existing client relationship management Generate revenue from relationships by offering various products and services of the Bank Scopingï¿½,https://www.indeed.co.in/rc/clk?jk=38c3459acc276800&fccid=a6fab41a2a4262c5&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdVC4N4WjdtS-nA9agXe1xjIMaDEwiEvF7QyGSGezWYzhrIlY1yOzLAbBeJlD4bEjpCfn7KdQfjnVnAYrq_WxJAIdTv7FiRWDJK2DvewzUx1uXd5wqf9wD3tsf_cL8xgHN1fS858op7vk3BWZvQV4XGIzjijvLPNePu9BrqnPJJeA1YFUunaevwxRrWH8R2cottnJfjxlKQujvHBlbEnGzW2r0DThYu_ob32F_xWjBYHn5gRticJ69iKqkUPy62larwGJG0gt6sjukxm2oVt-db3P0wORFr9UCvNWT8JUZI-xFQBgFmG29e8plXVa4Hdb9mUgTBaQsIAUToigfPg25YXStSDA6DhZC9u-5E24fL-XklQ6EdYTpxA==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNw7PW55S5EdJxXwiNxR66GF3KaTINXEyp7ewSZTWCChQ-MrXzOPJuTPZjC128ljm1WhT9dT6Hb2anHMbC87Vl_mPQx726a5p6wvVE_H88ZPmDRCVlnWgLPyJX3iN-UsgM0-qeVDN_0VEvhoJfktGrRFUELzP2p9m1o1Bak5JWmgqpIepd1A8z_RjySMfSpkF36VUQFQ0vkC-_qSF1JuKoWDsXE8It_iCMSak9fcgIfkxXVggphspWXsxxH7ZKjBCzzqhsRurm5JQmC5Lkay2zj-LOAN8sX59K&p=14&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWBtkIIG03lcOQ1PxzkcV5klPVDV4uVJEtU5LV4_lsfmpDorqA-qkQR2nb86XwTb917bkh4iIz3enp9GOxOhiE6MRuetYv4Dzuk96FzbErYzNtvAsjUDtTW6FjRXEUr7QIchlwEgv2TP0V8TzSxdKTROyrEzw1alEnkSpX4rO2vxIr5oZVLM5auTUAxkQHMwsXiRybSqE-w-MG2zgC_PsH06rMhBrW6Q0sDW81xqRczw6KlLB2wX35H9qoWDhesZ-4ogYFGw1TCcp2Af-h23VAQhnFbE_FZKCvi_YUD_nZm1jM06FgohRL6A=&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21UkfBX9tXVGQE4-DQc8aqSKVVWKS6itgS_VQwXMXu2RH1Ltdth5bj1KnG-fRFB0mFr3fOJ6aGAJ4vY-VxfdvOsE79WR2xRoM4XFkq1WUojYwZiWYDfzakA8rN13XdH4vUSHTtysO3Uqd2iosLVjvuUeftay2sPWQoI77sT0H583ejmfEQS-eXhkNYsKwyF3kSvXyt0aD1YFrCKwGXXb8OIx66s4wUTWCcvUpWkyjiUJJ8lWGa6o6zE0ewoRvU9WANcfW2QXFwsnPaEtp0Ygtzcg==&p=2&fvj=1&vjs=3
indeed,"
Hindi Content Writer","
Way2news","
ï¿½ï¿½ï¿½19,000 - ï¿½ï¿½ï¿½30",,"Salary: ï¿½ï¿½ï¿½19,000.00 to ï¿½ï¿½ï¿½30,00",https://www.indeed.co.in/company/Way2News/jobs/Hindi-Content-Writer-44e5ba25948ffce4?fccid=f85c698c9f42405b&vjs=3
indeed,"
EDP Executive","
Excellencia Group of Institutions",,,Prior working experience with an educational institution.,https://www.indeed.co.in/company/Excellencia-college/jobs/Edp-Executive-1a27f9ee21ed7dac?fccid=efd9ed9ed7a26cae&vjs=3
indeed,"
ETL Tester","
vertexcs",,,"Ensure compliance with general quality assurance best practices, accepted industry standards and those standards set forth by upstream sources.",https://www.indeed.co.in/rc/clk?jk=ceb45df0845b0c89&fccid=79dd6741ca421421&vjs=3
indeed,"
Sr. Recruiter (NON IT)","
Opus Industries Pvt Ltd","
ï¿½ï¿½ï¿½2,00,000 - ï¿½ï¿½ï¿½3,0",,ýýý Matching the prospective employee profiles with the available business requirements.*.,https://www.indeed.co.in/company/Opus-Industries-Pvt-Ltd/jobs/Senior-Recruiter-da39057453235225?fccid=7346eda469ad187a&vjs=3
indeed,"
Commercial Assistant","
NACL Industries",,,Please refer to the Job description above.,https://www.indeed.co.in/rc/clk?jk=ae21a89757c5f4d7&fccid=99753fbc871037b8&vjs=3
indeed,"
vertical milling programmer","
syntra","
ï¿½ï¿½ï¿½10,000 - ï¿½ï¿½ï¿½30",,Total work: 3 years (Preferred).,https://www.indeed.co.in/company/syntra/jobs/Vertical-Milling-Programmer-6117982a63cc0cc5?fccid=10ac4699dd1090d2&vjs=3
indeed,"
Data Visualization-Excel VBA",,,,"You will be aligned with our Data Analytics vertical and help us with your expertise in building world class solutions, conquering the business problems,ï¿½",https://www.indeed.co.in/rc/clk?jk=cea061d80ff2d8f4&fccid=a4e4e2eaf26690c9&vjs=3
indeed,"
Statistics Subject Expert","
New Delhi, Delhi",,,"Being an effective SE, however, requires more than an understanding of the subject.",https://www.indeed.co.in/rc/clk?jk=543153f831aee3c8&fccid=1be87760377cdc64&vjs=3
indeed,"
Trainee Intern's","
Yavat Solutions",,,"Company is looking for an intern with experience in software design, coding and debugging.",https://www.indeed.co.in/rc/clk?jk=5b7e704f6e5fc2bc&fccid=96e4ea208f9cf007&vjs=3
indeed,"
Executive Assistant",,,,"If you are a Engineer or Post Graduate with three or more year experience in any industry, we want to hear from you.",https://www.indeed.co.in/rc/clk?jk=cc0fe9ecaf4f3fc5&fccid=b8a9e1ab6ee94aa8&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdWLjO1sbPuOM1s47YLuqfwUTjPVvm2Y4BXt6uOBP6AGixcgQh0rogZTHfjUjtSPqbVqvPIffl7fEp4Xnlph_Ea0AmGVf3ZsJCCpSFIj6-QDCLT3Is2CgfrrnidpwBbkl-6OYKbdEEAP_kdrGUDFcEbJgN73do8ELUF4T8wEH4j-izS6szFm-b_5_9uRNiTW9kTr9Q2CmzW4G2oqWHM3yWfH_A-o6Dt4zaYyrl4N_ACqwmet2bBG2IvblOzPseqmoeiDjF-1S0rageh4CkuLMrOQNFlb_AYTpqOwXaIeyDwTzvD2gLl3hlqB1quQiV0_DGhZjYvZQWOhRevTeHqtZ2yuZIVE-0rwI3oTrIZGUvU2IyEkl_tf6FDA==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNtTCFFV__cGTUCHWS-K0R2rBjT4Z0aFS0aDteNsoc395o9CMST-E0pVyATfv9OShpOf9ektQf_fUZQ862wTvrCfejcbRUBzWSoQjO9QXozt4A1UfzdDSiwkD9pfrEibuDC5x-dNdbOVhf3Pusj9RUieM_Qo_ubiTyzdnPRUV605Uu6kAKT026QqkknHXLE5QuuJqgkk3Yaj2wtcQByvQ6vIgwXCFI9jZNEVcgJwfSK8zyYqaHqEB7ob10snipESxXaHXKO1fujP6c59Kl_00pDUHEw1jORU0I&p=14&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWBtkIIG03lcOpA-_e6go8U9wJLUA3amF4A26Q-cQhx2WEsf_4Es0ZF7H9EN3H1sXrd6f3UcmDMEybDmjkbRViYYWNL8AMJipfGwaW4Cw4wbQ3GO_ujCIIReMTOFmV0HVbTiXbJbFHb3Iv6wqVw65tDTH5KcOBIFW2z45KMDd6zdXkLosFZFE355KO5_Se-LmaTy9jCkjT-vnpJWXGDaU12cdAqvAn-frsXFXPUZ_dzZcmo_28WN7tVIgxEDS1z1mpcsO6ELimk32l-A8aXeIk-CfZ2sv8MBkNownvT6cX_IcOS512EIuhEw=&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j212eIWlP9aNGwoxw3YWM4UEqWZSMi1hU0McA0PvV9wKdtF0DfZi4jrPn6LEpwjA1pYdRh6b2FOdmSernerGBxGMqTN1bWNqesFO1joJqCtugVRfr7UfSmZyy9AE0AWBtyCxprJX399kkZCBsWMgo-iyh7LNuO9gXbEqfSIqs4-8W39rT08MC5mZgnRepr2v8XiJHJmdi-5roKGYjMtUoqKq-_DwAe_j7L_82xRRpcUxlS_056HObI7uBraXySQhO5pkSxisKZlb2SMdxtGjbdtFg==&p=2&fvj=1&vjs=3
indeed,"
Cyber Security Internship","
Castellum Labs","
ï¿½ï¿½ï¿½7,500 - ï¿½ï¿½ï¿½15",,Only those students or freshers can apply who:,https://www.indeed.co.in/rc/clk?jk=1d1e5fc603e4aa30&fccid=3849fc7eaea6b506&vjs=3
indeed,"
Business Operations",,,,Well-verse in data-driven techniques to create implementable solutions that improve key organization metrics.,https://www.indeed.co.in/rc/clk?jk=ee5f586310f5dcf0&fccid=146443e77d8c0778&vjs=3
indeed,"
Application Packager",,,,"If you are a qualified individual with a disability and need an accommodation or accessibility assistance to complete the online application, please contact usï¿½",https://www.indeed.co.in/rc/clk?jk=86f69bd69621d22a&fccid=7ab93833a090100a&vjs=3
indeed,"
Market Research Intern","
Futuristic Labs",,,"If you have answered yes to any of the above, we are building something that you would love.",https://www.indeed.co.in/company/Futuristic-Labs/jobs/Market-Research-Intern-a45ce5f4483dda24?fccid=be5b8093f25a614c&vjs=3
indeed,"
Digital Strategist","
Neway Solutions",,,This role demands a well-versed individual to work across our growing portfolio of brands.,https://www.indeed.co.in/company/Neway/jobs/Digital-Strategist-9e37d0e96ecd487f?fccid=816d48c28c55e293&vjs=3
indeed,"
Strategic Finance MBA Intern",,,,"If you'd like more information about your EEO rights as an applicant under the law, please download the available EEO is the Law & EEO is the Law Supplementï¿½",https://www.indeed.co.in/rc/clk?jk=12d923d6ddcb923f&fccid=2973259ddc967948&vjs=3
indeed,"
Editorial Assistant","
SOAOJ Publishing",,,Communicating or exchanging viewpoints with our clients;,https://www.indeed.co.in/company/SOAOJ-Publishing/jobs/Editorial-Assistant-79693d9a2f00f5a7?fccid=999314e54f5f84e4&vjs=3
indeed,"
Fresher Customer Service","
Brick.co.in",,,We are looking for Freshers/Experienced for our UK/US Voice/Non voice Processes.,https://www.indeed.co.in/rc/clk?jk=c7b181d55fe438b5&fccid=0b1a378dbc61bda9&vjs=3
indeed,"
Customer Service Representative","
Stay Express Worldwide","
ï¿½ï¿½ï¿½20,000 - ï¿½ï¿½ï¿½25",,Call center: 1 year (Preferred).,https://www.indeed.co.in/company/Stay-Express-Worldwide/jobs/Customer-Service-Representative-802e324cf7098c6b?fccid=7ad2015e84a7de7b&vjs=3
indeed,"
Finance Associate, Accounting",,,,"To perform this job successfully, an individual must have basic skills in Microsoftï¿½ï¿½ Word, Excel, and Outlook, MS-Off",https://www.indeed.co.in/rc/clk?jk=e71cf02379ab366c&fccid=9e9202ec0ba64559&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdZfIAK8bSmyxhWlpWhCNIlHv2LqM4FRDw-ZfbUSUq5-ISBfbCHMRKxMdyFkdlqkta1DAflvWDYIQza-qxMXMsqy0LmV3tE2J1VMUe4nJFxTUEj3Q_QoghEAHdKfaq5huMo_5AIAX20BaTLpeRNLrGjNCDJigtF06C8X7KMEe_H9fnSc5qpsus5eh8nYxG34K0yy6Tezmm1MbKZ93JOvfeT1Odtvd6YT3ilbDY7Z9I4dzerxML2yGiSfzJK9tMgqQ_E3KH_LSVSXGf9O3v1BiOWBXb3zpx0ORo7oeHzq40BCIiL98iI59hQO5cuOQY3wec7kifRH-DPFKJMVVoU1PQkWgrlIsFgMFcBsTOexwRjCRQeIN82f6xnw==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNa4-mjuXDa7vQHddr6TLNATSZUm-aY98g1MS44mypbj4TVicpMHJfciGNc8EHzui4XtbrBWl8ogxB481rNuDUncifnqVK4xunsWV2BrmkzZInytDQ7xZkvjW_lKu6UZHp3gnYfkgR4A9v-Ld_sup25NflKH-RuVghO-X1AUxJrGqHEIbJqx_FHVgc-TX7n6HQmWme0Utd8IL5Y0ASVFTcASKgpcnGWyqhqPBx1bSKagJXYV8IEnmA_DXQL9OdpUMWZH7YWL5t04OobXHzORh-vwL7w1GUbT04&p=14&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWBtkIIG03lcOjb5UmAhDPmtfx9j5uYvc0tFnA0Q9RGxZVskUCQjcbZYAZf3wy5WxHLnqfV_EcMOa-BprZ2DYKwkso_-j5-4KxVyjiwtFh-QvEWnk4gKt8P9I04mIIKA4Hq11A71F7_UB5e_kDioLMvGjE-PnwZ98Pfk-2p322xognGpavgshNjXtt8_B3eHczOP5yK0pEB8jkSHoLH55-6xkW32qnyiUn1DyvneZoGMxaFiJMzKsfsEnI1jpViEHKJLZgaSo-NYWhdG9Sdy46f9jaXyMlxl9Z1aa1PPHhVYqGwt97O9m72A=&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j211BMAH_iYYIqLyysXeDymu-5_u7uNvdLXKblXhU8PZoaoJeqcyVIi3BbhQfp_vTcASkXQm_-RsVEWOQLabaxQ1PfwuaTUqtnQVtpILK-PW6SDkW04MbEKJBPpG1FsennCd_5n6eozeEKDbZ4_nO0Y84i6q8Ee6NXsa5C-NrFW-7LbE2tlEIO7pf7FE9_1y4083nZIXKoCHUFawsQRRZ-gpUjF5HWtLxqHam4Pz0ygkiCZrtKOtYL6lNp-J-xaVpiqk5USxbnhybCN0pHUBH7ePw==&p=2&fvj=1&vjs=3
indeed,"
ANIMATOR","
Bot Rods",,,Must be open to direction and able to embrace changeRead and break down dialogue tracks and plan shotsAttend animation dailiesPro-actively escalate technicalï¿½,https://www.indeed.co.in/rc/clk?jk=a954f40aebfbabb3&fccid=80e5d57ce533f089&vjs=3
indeed,"
Collections Agent","
Qreso",,,"REQUIRED young, dynamic, smart people for collections.",https://www.indeed.co.in/company/ScrapQ-Hub-Pvt.-Ltd/jobs/Collection-Agent-537712a3bd3b7420?fccid=42b65dfbcfbfabb8&vjs=3
indeed,"
Need social media posting employees","
arunnn.com","
ï¿½ï¿½ï¿½10,000 a",,Graduates With Good Communication Skills.,https://www.indeed.co.in/company/arunnn.com/jobs/Need-Social-Media-Posting-Employee-45d73e470517f78a?fccid=45450b0b3db38f39&vjs=3
indeed,"
Counselor",,,,Exp in coaching students in relevant test preparations and student enrollments.,https://www.indeed.co.in/rc/clk?jk=95c48f5ed3a854a9&fccid=cea7c1c8cfe48a9d&vjs=3
indeed,"
School Principal","
Rainbow Group of Schools","
ï¿½ï¿½ï¿½25,000 - ï¿½ï¿½ï¿½35",,"For the position of Principal at our branches in Beeramguda, Chandanagar, KPHB, As the principal, you are the face of the school.",https://www.indeed.co.in/company/Rainbow-group-of-schools/jobs/School-Principal-12b1d5d552b298fd?fccid=6db2e841aca8df40&vjs=3
indeed,"
Production Supervisors","
AccMediTech,",,,Experience in the manufacturing of medical equipment and medical devices.,https://www.indeed.co.in/rc/clk?jk=26f16a82a71b93fb&fccid=0dbb4977cc30fb5f&vjs=3
indeed,"
Office Administrators","
Bizrights IP",,,3 Years Plus of Experience in managing Office Functioning & Office Administration preferably who has a working experience in IPR Firms (Intellectual Propertyï¿½,https://www.indeed.co.in/rc/clk?jk=8905ba6526f62478&fccid=7155894a18cfb04b&vjs=3
indeed,"
Business Law Subject Expert","
Dehli, Delhi",,,"Being an effective SE, however, requires more than an understanding of the subject.",https://www.indeed.co.in/rc/clk?jk=25174960760565c2&fccid=521399fd837a2c19&vjs=3
indeed,"
Administrative Assistant","
Sproutz School",,,Possess excellent written and oral communication skills.,https://www.indeed.co.in/rc/clk?jk=fdb6e89bf2e48623&fccid=a233ef050803d202&vjs=3
indeed,"
Business Intelligence Administrator",,,,"Whether youï¿½ï¿½ï¿½re an engineer, a sales professional, a finance professional, or anything in-between, our roles aim to provide each person with meaningful imp",https://www.indeed.co.in/rc/clk?jk=f3a2f75da11fba3f&fccid=7442885bc0fa7c14&vjs=3
